ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2
119857789,02/25/2021,40104,411,585,5,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
119905430,02/26/2021,40104,0,585,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
120100136,02/27/2021,40268,164,588,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
120268226,02/28/2021,40477,209,589,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
120421915,03/01/2021,40477,0,589,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
120577848,03/02/2021,40477,0,589,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
120726195,03/03/2021,40887,410,596,7,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
120895168,03/04/2021,41058,171,599,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
121063805,03/05/2021,41250,192,606,7,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
121239278,03/06/2021,41421,171,606,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
121397704,03/07/2021,41635,214,607,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
121544090,03/08/2021,41635,0,607,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
121697396,03/09/2021,41635,0,607,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
121852290,03/10/2021,42114,479,617,10,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
122009861,03/11/2021,42326,212,620,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
122269430,03/12/2021,42777,451,623,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
122339679,03/13/2021,42777,0,623,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
122617051,03/14/2021,43023,246,626,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
122814557,03/15/2021,43023,0,626,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
123011837,03/16/2021,43023,0,626,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
123204625,03/17/2021,43531,508,630,4,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
123394827,03/18/2021,43795,264,636,6,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
123521160,03/19/2021,44041,246,640,4,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
123630555,03/20/2021,44260,219,641,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
123752204,03/21/2021,44260,0,641,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
123890039,03/22/2021,44260,0,641,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124019339,03/23/2021,44260,0,641,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124080634,03/24/2021,45081,821,653,12,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124092920,03/25/2021,45324,243,655,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124105724,03/30/2021,46004,136,663,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124214550,03/31/2021,46445,441,670,7,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124350939,04/01/2021,46649,204,672,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124506735,04/02/2021,46880,231,676,4,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124659301,04/03/2021,47098,218,677,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124811627,04/04/2021,47098,0,677,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
124964004,04/05/2021,47422,324,682,5,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
125116088,04/06/2021,47422,0,682,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
125267235,04/07/2021,47778,356,685,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
125529680,04/08/2021,47994,216,686,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
125772948,04/09/2021,48230,236,687,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
126009145,04/10/2021,48460,230,690,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
126251486,04/11/2021,48788,328,693,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
126692113,04/12/2021,48788,0,693,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
126736202,04/13/2021,48788,0,693,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
126954652,04/14/2021,49418,630,698,5,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
127219982,04/15/2021,49630,212,699,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
127476120,04/16/2021,49828,198,701,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
127721634,04/17/2021,50040,212,706,5,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
127958821,04/18/2021,50321,281,708,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
128186344,04/19/2021,50321,0,708,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
128462568,04/20/2021,50321,0,708,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
128743647,04/21/2021,50881,560,714,6,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
129011899,04/22/2021,50881,0,714,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
129272512,04/23/2021,51233,352,716,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
129737122,04/24/2021,51617,384,721,5,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
129785082,04/25/2021,51617,0,721,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
130045071,04/26/2021,51617,0,721,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
130308058,04/27/2021,51617,0,721,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
130567414,04/28/2021,52033,416,724,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
130821811,04/29/2021,52197,164,725,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
131083985,04/30/2021,52332,135,727,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
131344104,05/01/2021,52505,173,728,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
131604869,05/02/2021,52655,150,731,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
131859184,05/03/2021,52655,0,731,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
132124997,05/04/2021,52655,0,731,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
132383706,05/05/2021,53026,371,732,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
132609400,05/06/2021,53169,143,732,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
132838545,05/07/2021,53332,163,735,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
133098224,05/08/2021,53486,154,739,4,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
133345039,05/09/2021,53609,123,742,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
133588694,05/10/2021,53609,0,742,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
133828363,05/11/2021,53609,0,742,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
134071202,05/12/2021,53909,300,752,10,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
134277644,05/13/2021,54031,122,753,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
134444645,05/14/2021,54222,191,754,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
134593893,05/15/2021,54406,184,759,5,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
134827253,05/16/2021,54526,120,760,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
135082900,05/17/2021,54526,0,760,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
135331814,05/18/2021,54526,0,760,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
135585730,05/19/2021,54880,354,762,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
135836508,05/20/2021,55009,129,763,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
136094775,05/21/2021,55115,106,763,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
136338897,05/22/2021,55294,179,766,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
136567187,05/23/2021,55451,157,767,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
136810584,05/24/2021,55451,0,767,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
137049309,05/25/2021,55451,0,767,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
137289175,05/26/2021,55759,308,768,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
137524250,05/27/2021,55855,96,768,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
137772629,05/28/2021,55966,111,768,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
138019575,05/29/2021,56108,142,769,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
138235283,05/30/2021,56226,118,769,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
138462258,05/31/2021,56226,0,769,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
138680365,06/01/2021,56226,0,769,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
138922005,06/02/2021,56487,261,770,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
139133503,06/03/2021,56561,74,770,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
139494118,06/04/2021,56834,273,771,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
139539165,06/05/2021,56834,0,771,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
139752342,06/06/2021,56965,131,772,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
139974843,06/07/2021,56965,0,772,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
140177648,06/08/2021,56965,0,772,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
140425525,06/09/2021,57250,285,775,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
140615301,06/10/2021,57368,118,776,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
140842910,06/11/2021,57508,140,778,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
141233163,06/12/2021,57808,300,781,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
141267905,06/13/2021,57808,0,781,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
141503028,06/14/2021,57808,0,781,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
141735036,06/15/2021,57808,0,781,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
141949434,06/16/2021,58184,376,782,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
142162898,06/17/2021,58315,131,783,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
142377286,06/18/2021,58482,167,783,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
142595611,06/19/2021,58642,160,783,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
142794805,06/20/2021,58829,187,784,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
142986670,06/21/2021,58829,0,784,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
143164318,06/22/2021,58829,0,784,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
143359416,06/23/2021,59309,480,786,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
143581642,06/24/2021,59484,175,786,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
143793510,06/25/2021,59670,186,787,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
144007329,06/26/2021,59883,213,787,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
144229409,06/27/2021,60067,184,789,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
144455521,06/28/2021,60067,0,789,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
144683175,06/29/2021,60067,0,789,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
144911925,06/30/2021,60587,520,790,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
145137122,07/01/2021,60795,208,790,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
145362398,07/02/2021,61085,290,791,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
145599423,07/03/2021,61463,378,791,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
145794803,07/04/2021,61807,344,792,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
145987018,07/05/2021,61807,0,792,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
146153251,07/06/2021,61807,0,792,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
146341934,07/07/2021,62740,933,795,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
146544277,07/08/2021,63070,330,795,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
146764149,07/09/2021,63424,354,795,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
146966902,07/10/2021,63934,510,795,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
147230933,07/11/2021,64476,542,795,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
147468342,07/12/2021,64476,0,795,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
147536251,07/14/2021,65782,653,797,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
147820999,07/15/2021,66284,502,797,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
148090033,07/16/2021,66920,636,798,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
148331771,07/17/2021,67609,689,802,4,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
148587565,07/18/2021,68341,732,803,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
148843742,07/19/2021,68341,0,803,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
149095422,07/20/2021,68341,0,803,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
149350859,07/21/2021,70104,1763,806,3,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
149596659,07/22/2021,70740,636,807,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
149846660,07/23/2021,71558,818,808,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
150105818,07/24/2021,72471,913,808,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
150351328,07/25/2021,73495,1024,810,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
150603057,07/26/2021,73495,0,810,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
150783497,07/27/2021,73495,0,810,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
150955216,07/28/2021,75618,2123,815,5,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
151150105,07/29/2021,76317,699,817,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
151342756,07/30/2021,77260,943,821,4,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
151526665,07/31/2021,78233,973,822,1,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
151715613,08/01/2021,79087,854,824,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
151892368,08/02/2021,79087,0,824,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
152072222,08/03/2021,79087,0,824,0,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
152257948,08/04/2021,81225,2138,833,9,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
152435450,08/05/2021,81894,669,840,7,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
152616896,08/06/2021,82694,800,842,2,1537,0,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
153100548,08/08/2021,33713,-48981,0,-842,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
153278820,08/09/2021,33713,-48981,0,-842,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
153457986,08/10/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
153628773,08/11/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
153802225,08/12/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
153970660,08/13/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
154142570,08/14/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
154318213,08/15/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
154483402,08/16/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
154636821,08/17/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
154809567,08/18/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
154973355,08/19/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
155139578,08/20/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
155312565,08/21/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
155477486,08/22/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
155642259,08/23/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
155803922,08/24/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
155975909,08/25/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
156139054,08/26/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
156293753,08/27/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
156451761,08/28/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
156598444,08/29/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
156747029,08/30/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
156913836,08/31/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
157084536,09/01/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
157246422,09/02/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
157391447,09/03/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
157559634,09/04/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
157727762,09/05/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
157886507,09/06/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
158048469,09/07/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
158214349,09/08/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
158379090,09/09/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
158541697,09/10/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
158704776,09/11/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
158865538,09/12/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
159029144,09/13/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
159189748,09/14/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
159350405,09/15/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
159521875,09/16/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
159677880,09/17/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
159830912,09/18/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
159980965,09/19/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
160127409,09/20/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
160284563,09/21/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
160445225,09/22/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
160576022,09/23/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
160713034,09/24/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
160865600,09/25/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
161024212,09/26/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
161178946,09/27/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
161337243,09/28/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
161495787,09/29/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
161652409,09/30/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
161785801,10/01/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
161934640,10/02/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
162075849,10/03/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
162209384,10/04/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
162355506,10/05/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
162501337,10/06/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
162643755,10/07/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
162785836,10/08/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
162934172,10/09/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
163063773,10/10/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
163175329,10/11/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
163327623,10/12/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
163474055,10/13/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
163628076,10/14/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
163777262,10/15/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
163926266,10/16/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
164074130,10/17/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
164232215,10/18/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
164378514,10/19/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
164535419,10/20/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
164685184,10/21/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
164842983,10/22/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
165007603,10/23/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
165164676,10/24/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
165324593,10/25/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
165472761,10/26/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
165643065,10/27/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
165792954,10/28/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
165940914,10/29/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
166091362,10/30/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
166245135,10/31/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
166392336,11/01/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
166537458,11/02/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
166677866,11/03/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
166824758,11/04/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
166965028,11/05/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
167109614,11/06/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
167248986,11/07/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
167396908,11/08/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
167544114,11/09/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
167687508,11/10/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
167832514,11/11/2021,33713,0,0,0,,,28.29053,-16.55676,ES,ESP,Spain,Canary Islands,
742009,02/29/2020,10,,,,,,43.19839,-4.03139,ES,ESP,Spain,Cantabria,
189581,03/01/2020,20,10,,,,,43.19839,-4.03139,ES,ESP,Spain,Cantabria,
189597,03/02/2020,30,10,,,,,43.19839,-4.03139,ES,ESP,Spain,Cantabria,
742112,03/07/2020,12,-18,,,,,43.19839,-4.03139,ES,ESP,Spain,Cantabria,
